id,Name,est_woba,xwOBA_pred,Swing+
641598,Mitch Garver,0.303,0.30024168261457196,101.0722795530907
677950,Alek Thomas,0.295,0.3000648718301009,101.03137976182937
669208,Ryan Bliss,0.315,0.2999274393799924,100.9995889491887
543760,Marcus Semien,0.325,0.2999126712551965,100.99617279319301
677008,Heston Kjerstad,0.303,0.2998340129105226,100.97797758022709
664774,LaMonte Wade Jr.,0.284,0.29976607084201096,100.96226125145053
691026,Masyn Winn,0.29,0.2997550073986398,100.9597020606983
683090,Matthew Lugo,0.274,0.29968100985064167,100.94258498112633
673548,Seiya Suzuki,0.365,0.29961273695660845,100.92679212593869
668800,Andrew Knizner,0.287,0.299412182238193,100.88039989854033
669707,Jared Triolo,0.321,0.2993554083157055,100.86726698028666
667670,Brent Rooker,0.364,0.2993261327574672,100.8604949713021
694212,Samuel Basallo,0.294,0.29931906143504283,100.8588592361745
676439,Hunter Feduccia,0.28,0.2992360578277127,100.8396588790023
689172,Brett Wisely,0.279,0.2992194212779358,100.8358105197791
596115,Trevor Story,0.317,0.29914657028817154,100.8189586615429
640459,Brian Navarreto,0.362,0.29911220068376987,100.81100830008747
650333,Luis Arraez,0.303,0.29902921671631066,100.79181248600139
691723,Coby Mayo,0.294,0.2989855040796275,100.7817008985144
668723,Ryan Vilade,0.304,0.2989812025975552,100.78070588161314
642201,Eli White,0.32,0.29854400022417865,100.67957242494337
570482,Gio Urshela,0.294,0.2982273776614431,100.60633143592084
669369,Bryce Johnson,0.329,0.2981136115890573,100.58001511914685
647351,Abraham Toro,0.307,0.2978640534631364,100.52228744553086
682729,Jonatan Clase,0.294,0.2978280699962412,100.51396376612819
641555,J.C. Escarra,0.305,0.29760927375018825,100.46335191674866
691373,Jhostynxon Garcia,0.302,0.2975411794383492,100.44760037111396
666185,Dylan Carlson,0.292,0.2974852110082792,100.43465377900459
656413,Stuart Fairchild,0.281,0.29706357201315714,100.3371204360034
672356,Gabriel Arias,0.295,0.29654320971664155,100.2167504632587
690987,Robert Hassell III,0.281,0.2964957794769347,100.20577892150978
702332,Caleb Durbin,0.316,0.2964173268199345,100.18763128812417
660757,Oscar Gonzalez,0.297,0.2963442196200402,100.17072016347574
678246,Miguel Vargas,0.327,0.2958577489224914,100.05818998018394
686452,Drew Millas,0.309,0.29569706332369133,100.0210202596305
664238,Dylan Moore,0.273,0.2955888154420895,99.99598040827053
642136,Matt Thaiss,0.294,0.2954844615306089,99.9718413083303
596142,Gary Sánchez,0.322,0.295372845958291,99.94602244426625
676609,José Caballero,0.302,0.2953501708642234,99.94077725168951
702616,Jackson Holliday,0.322,0.29525924003751347,99.91974317369036
663616,Trevor Larnach,0.32,0.2952555013266013,99.91887833676114
681351,Logan O'Hoppe,0.309,0.29519017299010686,99.90376661530102
680728,Adrian Del Castillo,0.273,0.2951570370426149,99.89610162280795
624415,Cavan Biggio,0.304,0.29505764564516107,99.8731104493838
663647,Ke'Bryan Hayes,0.287,0.295049954543458,99.87133134719177
695391,Brett Harris,0.29,0.2950304023843269,99.86680855052208
669003,Garrett Mitchell,0.292,0.294950784467889,99.84839136984665
670623,Isaac Paredes,0.326,0.294817495699268,99.81755907174681
656896,Emmanuel Rivera,0.267,0.2941900103136092,99.67240943412855
676391,Ernie Clement,0.296,0.2939669628956254,99.6208142055671
663662,Daz Cameron,0.274,0.2935616733153555,99.52706280186727
680574,Matt McLain,0.294,0.29354679185756155,99.52362042973338
606466,Ketel Marte,0.4,0.2934287720380546,99.49632013808561
666134,Nolan Jones,0.309,0.29340208413811814,99.49014670505734
663368,Blake Perkins,0.278,0.2933502503059384,99.47815652627517
666150,Dominic Fletcher,0.3,0.2932137910054798,99.44659082217449
663656,Kyle Tucker,0.382,0.29282603504893406,99.35689528844051
695238,Will Wagner,0.323,0.2926469321596126,99.31546528851455
678011,Anthony Seigler,0.306,0.29249879090449543,99.2811973199084
686676,Korey Lee,0.262,0.29245705708696135,99.27154347197832
678554,Curtis Mead,0.29,0.29207171687268174,99.18240674666048
622534,Manuel Margot,0.303,0.29193341475574597,99.15041476307987
571448,Nolan Arenado,0.294,0.29184572799037745,99.13013109989336
592206,Nick Castellanos,0.31,0.29178495555937145,99.11607324844485
683083,Nasim Nuñez,0.3,0.29125234933201405,98.99287101511636
602104,Ramón Urías,0.298,0.2911536274291252,98.97003470887434
628451,Andy Ibáñez,0.311,0.2910193193925386,98.93896663416643
680777,Ryan Jeffers,0.332,0.29057028609142893,98.83509645260648
553882,Omar Narváez,0.309,0.2904441324383698,98.80591464623416
606992,Eric Haase,0.278,0.29006777664165273,98.71885619235215
593428,Xander Bogaerts,0.335,0.2899362199554253,98.68842455877375
683357,Owen Caissie,0.243,0.28990570937833565,98.68136686578312
642715,Willy Adames,0.338,0.2896415665688719,98.62026546971973
682927,Ronny Simon,0.307,0.28956823532265563,98.60330251877672
680118,Dairon Blanco,0.175,0.2894906375743843,98.58535264249433
691406,Junior Caminero,0.359,0.28887834421346203,98.44371721721566
672275,Patrick Bailey,0.266,0.28878393585961437,98.4218787192007
808975,Hyeseong Kim,0.259,0.28876791010566133,98.41817164899317
671221,Drew Waters,0.268,0.28876518765337683,98.41754189255332
676801,Chas McCormick,0.306,0.28875176230687044,98.41443634742855
694374,Tim Tawa,0.294,0.28867231128897514,98.39605777364902
663584,Hayden Senger,0.267,0.28861351382385353,98.38245677042197
595777,Jurickson Profar,0.332,0.28847871969431516,98.35127625291075
657077,Alex Verdugo,0.312,0.2884192511753535,98.33752002181078
683011,Anthony Volpe,0.31,0.28833307474063197,98.31758572763127
682653,Warming Bernabel,0.278,0.2880702578473052,98.25679104189324
592696,Eddie Rosario,0.349,0.2876116590963606,98.15070818477314
682668,Luisangel Acuña,0.277,0.28752969391418914,98.13174803564232
678391,Jorbit Vivas,0.308,0.28739311491322656,98.1001546424748
687401,Joey Ortiz,0.278,0.2873542028736936,98.09115352696475
679032,Johan Rojas,0.274,0.28693732870969096,97.9947223825583
687515,Colby Thomas,0.288,0.2866177252692738,97.92079185824912
686668,Brenton Doyle,0.307,0.2864921081182608,97.89173415528919
669743,Alex Call,0.322,0.2864546108021495,97.88306029296568
622268,Donovan Walton,0.267,0.28626618972645396,97.83947481435229
807712,Luke Keaschall,0.329,0.2857743546621039,97.72570374814106
686780,Pedro Pagés,0.264,0.28575868248532404,97.72207846724643
668731,Akil Baddoo,0.271,0.28534265933591296,97.62584417915313
605353,Vimael Machín,0.294,0.28473727228403617,97.48580631818137
680474,Max Schuemann,0.297,0.2846108356006686,97.45655904136521
680862,Willie MacIver,0.261,0.28451484271141003,97.43435400933059
669289,Santiago Espinal,0.26,0.2840995287406548,97.33828376812548
677956,Rece Hinds,0.263,0.2840563675860583,97.32829974922711
694203,Denzer Guzman,0.224,0.2840345616438306,97.32325560846365
679845,Nick Loftin,0.303,0.2840120604635727,97.31805064555127
657136,Connor Wong,0.272,0.2838442590608727,97.27923490043527
670764,Taylor Walls,0.262,0.28379529706747597,97.26790903411069
686765,Nick Sogard,0.31,0.28273132893056474,97.02179240248923
666211,Taylor Trammell,0.278,0.2824751258812543,96.96252762817889
672724,Oswald Peraza,0.257,0.2824732417715864,96.96209179677663
664702,Myles Straw,0.299,0.28237534656008134,96.93944672041425
657757,Gavin Sheets,0.347,0.2822980154793944,96.92155852955774
643289,Mauricio Dubón,0.28,0.28228711836182535,96.91903781321537
656582,Connor Joe,0.285,0.28208973422878336,96.87337900420174
687231,Darell Hernaiz,0.307,0.28206119028018334,96.86677623083015
467793,Carlos Santana,0.294,0.2820329465516334,96.86024290422573
656775,Cedric Mullins,0.291,0.2820241655912915,96.85821169642281
669701,Josh Smith,0.319,0.2819128393233401,96.83245975411491
543592,Austin Nola,0.275,0.28175022786166254,96.79484454382552
669398,Gage Workman,0.331,0.28174883490539393,96.79452232580701
682657,Angel Martínez,0.262,0.2816472070050117,96.77101380552985
686823,Will Brennan,0.205,0.28155831115266605,96.75045045688677
666023,Freddy Fermin,0.278,0.2814517072924789,96.72579089982214
695336,Thomas Saggese,0.284,0.28133071569302515,96.69780317737164
641680,Jonah Heim,0.28,0.2810919247947609,96.64256617402184
545121,Ildemaro Vargas,0.292,0.28093412145343727,96.60606317597347
663728,Cal Raleigh,0.384,0.2806636469769866,96.5434971415461
514888,Jose Altuve,0.306,0.2806208974178643,96.53360833272798
669200,Mason McCoy,0.264,0.28038465537185436,96.478960928737
686681,Michael Massey,0.269,0.28031069584588436,96.46185264440349
595879,Javier Báez,0.276,0.2802485379142243,96.4474742995659
457759,Justin Turner,0.3,0.28007559853244307,96.4074700394362
645305,Ali Sánchez,0.267,0.27965849629005946,96.3109861360411
665923,Esteury Ruiz,0.258,0.2794577296809226,96.26454489417621
665953,Andrés Chaparro,0.263,0.2793477910400391,96.2391139371385
696285,Jacob Young,0.3,0.27926060576460454,96.21894627837831
663538,Nico Hoerner,0.327,0.27907672307246034,96.1764106166099
688363,Graham Pauley,0.306,0.27896064564281214,96.14955963771196
624512,Reese McGuire,0.264,0.27888435253370414,96.13191154997494
571657,Kyle Farmer,0.289,0.2785097911189718,96.04526817172781
678225,Ji Hwan Bae,0.288,0.27810847441859565,95.95243577282088
657557,Paul DeJong,0.264,0.27801124418301965,95.92994451839178
500743,Miguel Rojas,0.298,0.2779989082118759,95.92709096708666
680869,Zack Gelof,0.23,0.27784690000971923,95.89192849802792
682868,Bryan Ramos,0.256,0.2777069884895133,95.85956422800561
642731,Thairo Estrada,0.266,0.2774906921349968,95.80953065241363
660688,Keibert Ruiz,0.287,0.2771458343749927,95.72975831023886
682848,Endy Rodríguez,0.258,0.2769382235363433,95.68173386427677
664068,Scott Kingery,0.199,0.27684880841834336,95.66105039933574
669911,Michael Toglia,0.276,0.27638963763156066,95.55483521914245
696100,Hunter Goodman,0.332,0.2753251629795769,95.30860142068187
663968,Jake Mangum,0.284,0.27529285727962977,95.30112848067802
691594,Javier Sanoja,0.285,0.2750788389150366,95.2516218486921
689200,Jacob Melton,0.249,0.2750529794590717,95.24564005095131
687529,Grant McCray,0.228,0.2749160167192086,95.21395789147367
686797,Brooks Lee,0.294,0.27479225419792747,95.18532920063042
682641,Luis Matos,0.284,0.2746797486941603,95.15930447802319
672016,Denzel Clarke,0.258,0.27463589410291955,95.14916005367168
671277,Luis García Jr.,0.348,0.27458631380397513,95.13769116118547
690976,Alex Freeland,0.261,0.2744735867178761,95.11161518225273
676466,Jack Winkler,0.214,0.2742870830897051,95.06847324673964
666915,Bobby Dalbec,0.257,0.27417978634725554,95.04365341246123
701675,Nathan Church,0.253,0.27413320607183234,95.03287848406869
665804,Miguel Amaya,0.309,0.27366133271513726,94.92372495110777
666310,Bo Naylor,0.302,0.2730193109830139,94.77521277235334
572138,Jon Singleton,0.261,0.27273774084808977,94.71008009519075
621512,Tomás Nido,0.27,0.2727064680976342,94.7028460965994
455117,Martín Maldonado,0.263,0.27260565811850496,94.67952677749915
670770,TJ Friedl,0.307,0.2722882530583261,94.60610478151945
543877,Christian Vázquez,0.271,0.2721648350483407,94.57755578287443
810938,Ben Williamson,0.272,0.27211822688220655,94.56677440281516
674441,Jacob Hurtubise,0.258,0.27187386845328865,94.51024952077482
686554,Oliver Dunn,0.245,0.27149682999274377,94.42303315340273
699625,Jimmy Crooks,0.23,0.27146278433188137,94.41515772642133
609280,Miguel Andujar,0.307,0.27145902503122243,94.41428812668114
677649,Ezequiel Duran,0.252,0.27116108407147277,94.34536855767175
592192,Mark Canha,0.273,0.2708586563384067,94.27541111027372
700246,Carson Williams,0.239,0.27083471637911266,94.26987332964083
624428,Adam Frazier,0.281,0.2708124659207144,94.26472636359642
691781,Brady House,0.288,0.2706651403756278,94.23064708466822
592669,Hunter Renfroe,0.26,0.27050434295814557,94.19345149826745
687551,Drew Gilbert,0.272,0.27031719803160426,94.15016121790332
680700,Richie Palacios,0.36,0.26984974528450173,94.04203025836813
665828,Oswaldo Cabrera,0.285,0.2698243298648937,94.036151174918
677592,Everson Pereira,0.25,0.26933144195315967,93.92213656452273
527038,Wilmer Flores,0.286,0.26896119354710657,93.83649086950639
700337,Edgar Quero,0.295,0.2688552451593132,93.81198293602154
518595,Travis d'Arnaud,0.284,0.2683275809209105,93.6899238813587
802415,Chandler Simpson,0.3,0.2682470063564035,93.6712854092815
668942,Josh Rojas,0.267,0.2681558166013522,93.6501914360947
646240,Rafael Devers,0.378,0.26812121687205037,93.64218784225072
605361,Nick Martini,0.259,0.2675005323820272,93.49861138475674
685301,Matt Gorski,0.254,0.2665451446405132,93.27761152143708
695670,Harry Ford,0.292,0.2657954130730248,93.10418395193653
691720,Kyle Karros,0.261,0.26552170973448347,93.04087101858038
663796,Coco Montes,0.251,0.26548551925636027,93.0324994534334
680757,Steven Kwan,0.313,0.26544529624294655,93.02319508403397
664728,Kyle Isbel,0.259,0.2653308371367396,92.9967184549877
676044,Bob Seymour,0.235,0.2648584196258442,92.88743904852153
678489,Jorge Barrosa,0.198,0.26475668526053103,92.86390590082435
670032,Nicky Lopez,0.25,0.26469645780356116,92.84997411252515
680911,Owen Miller,0.268,0.26424697024593036,92.74599885255071
623993,Anthony Santander,0.272,0.2637279383962729,92.62593663817577
690022,Ryan Ritter,0.248,0.2634696557553359,92.56619081366428
677941,Jordyn Adams,0.254,0.2633253515323814,92.53281042561487
700242,Trey Sweeney,0.25,0.26327522298227785,92.52121471191674
665750,Leody Taveras,0.24,0.26311037580227487,92.48308233626832
676551,Brewer Hicklen,0.381,0.26303721349593756,92.46615846442225
670224,Kameron Misner,0.247,0.2623901830505541,92.31648767236582
681546,James Outman,0.272,0.2619104651166905,92.20551953533715
668709,JJ Bleday,0.285,0.2617983149411297,92.17957700709103
683227,Cody Freeman,0.269,0.2617921065324516,92.1781408807837
678894,Liover Peguero,0.252,0.26166019987327166,92.14762829161909
663837,Matt Vierling,0.34,0.26119219190921045,92.03936889954636
694377,Nick Yorke,0.258,0.26113431084900535,92.02597987869305
621035,Chris Taylor,0.274,0.26011699936644594,91.7906558434036
623168,Tyler Heineman,0.273,0.26004640977429705,91.77432709064823
692585,Yanquiel Fernández,0.25,0.25951522430582546,91.65145350662716
683766,Christian Koss,0.318,0.25925665881197907,91.5916422527077
690291,Jace Jung,0.246,0.2591532638829699,91.56772498416208
660644,Vidal Bruján,0.264,0.25854882807602897,91.4279071647417
578428,Jose Iglesias,0.288,0.258416362552932,91.39726529942678
683021,Michael Stefanic,0.292,0.25817837060362986,91.34221310859209
650968,Yohel Pozo,0.276,0.2575199912273026,91.18991708692634
676812,Carson McCusker,0.214,0.2572681204473575,91.13165445122003
666152,David Hamilton,0.266,0.2569722753655394,91.06321969975255
606115,Orlando Arcia,0.247,0.25691460282998746,91.04987891472837
677870,Leo Jiménez,0.25,0.2567401241603672,91.00951858722702
668670,Jake Rogers,0.277,0.2567190323544049,91.00463964014378
553869,Elias Díaz,0.271,0.2564645155969914,90.94576493811776
678877,Jhonkensy Noel,0.212,0.25635783159568315,90.92108684284499
676356,Jonny DeLuca,0.265,0.25573791455718337,90.77768791189274
663731,Connor Kaiser,0.254,0.25571937733753175,90.77339989056766
666149,Tyler Fitzgerald,0.247,0.2556356071553054,90.75402220963474
542932,Jon Berti,0.289,0.25528627853180963,90.67321566932486
669722,Logan Davidson,0.201,0.2548184273115526,90.56499253515852
669374,Keston Hiura,0.24,0.2546690506490054,90.53043879266048
657041,Lane Thomas,0.248,0.2544332141860179,90.47588520795208
680737,Michael Helman,0.258,0.2543277305795142,90.45148478746643
687957,Dustin Harris,0.246,0.25431804580423345,90.44924450959775
518792,Jason Heyward,0.25,0.2526894794337074,90.07252526812735
670276,Cal Stevenson,0.154,0.2522709289832434,89.97570636588945
624431,Jose Trevino,0.281,0.25219561085632675,89.9582838105951
663897,Luke Williams,0.245,0.25183517895331514,89.8749088646539
640902,Jhonny Pereda,0.261,0.2517977016380341,89.86623962891349
666163,Ben Rortvedt,0.246,0.25177225359918987,89.8603529999963
642180,Tyler Wade,0.248,0.2506192463870871,89.59363988948736
668952,Ryan Kreidler,0.241,0.24976852659393595,89.39685176897851
622569,Pablo Reyes,0.235,0.24949936247932494,89.33458884686343
656248,Sean Bouchard,0.224,0.24949645171741996,89.33391553072673
672279,Michael Siani,0.313,0.2492030140463729,89.26603766043768
645444,Jose Herrera,0.24,0.248855158657289,89.18557190805035
595751,Jorge Alfaro,0.249,0.24837902332169087,89.07543249604356
666198,Carter Kieboom,0.231,0.24756642225039596,88.88746198115606
666165,Blake Sabol,0.22,0.24711626273752385,88.78333128479697
686894,Joey Wiemer,0.316,0.2470836558447006,88.77578867299226
643396,Isiah Kiner-Falefa,0.266,0.24692960168587413,88.74015293415546
542963,Rob Brantly,0.219,0.24692514013889028,88.73912089111076
592178,Kris Bryant,0.222,0.24678118969078933,88.7058223381016
643376,Danny Jansen,0.305,0.24674388196800395,88.6971923324211
641658,Garrett Hampson,0.226,0.24657516418161457,88.65816460984162
665561,Rafael Marchán,0.264,0.2459352288448874,88.51013505513328
700932,Kyle Manzardo,0.331,0.24499931332908093,88.29363949831965
642350,Jose Siri,0.22,0.24476327381696789,88.23903894437873
805373,Nacho Alvarez Jr.,0.27,0.24457939895831943,88.19650509465104
681508,Mickey Gasper,0.237,0.2442444174942525,88.1190173328172
664056,Harrison Bader,0.303,0.2438191207005839,88.02063786949887
805779,Jacob Wilson,0.307,0.24349207121376548,87.94498492908005
668845,Aaron Schunk,0.223,0.24334109589770753,87.9100613867698
669326,Bryce Teodosio,0.228,0.2430361065125148,87.83951137915224
641313,Tim Anderson,0.218,0.24270953544455465,87.76396910636885
641645,Luis Guillorme,0.254,0.24266653691620949,87.7540227061019
595978,Austin Hedges,0.25,0.2417508116969693,87.5421975596229
670223,Matt Mervis,0.235,0.2416587226077667,87.52089555286409
680837,Ryan Fitzgerald,0.35,0.24092594418727797,87.35138957771417
691783,Jordan Lawlar,0.264,0.240576993284492,87.27067041158926
605113,Nick Ahmed,0.206,0.23971586442558857,87.07147447066512
607680,Kevin Pillar,0.22,0.23950167397824568,87.02192803257482
621028,Kevin Newman,0.22,0.2389381940272993,86.89158410337055
644433,Chadwick Tromp,0.223,0.23866285548880795,86.82789291629629
600869,Jeimer Candelario,0.217,0.23835791366241166,86.75735390995816
676116,Ryan Noda,0.252,0.23690451112719482,86.42115348820859
669717,Will Wilson,0.215,0.2366533535652368,86.36305583376678
669134,Luis Campusano,0.209,0.2358382228196965,86.17450015576887
669304,Jose Miranda,0.206,0.23431235486755,85.82153706631803
660844,Leo Rivas,0.292,0.23326173513785145,85.57850818225847
571466,Tucker Barnhart,0.223,0.23278779158007734,85.46887577131365
681962,Vinny Capra,0.221,0.23217411274784422,85.32691985943354
694359,Niko Kavadas,0.208,0.2304669783288425,84.93202629227325
681146,Jonah Bride,0.229,0.22932461823940947,84.66777606939885
683770,Will Robertson,0.189,0.22839296594845684,84.45226667984389
676480,José Barrero,0.191,0.22759211392128592,84.26701394856687
805367,Chase Meidroth,0.3,0.22738642296109118,84.2194336080267
622761,Jorge Mateo,0.212,0.22614690949514607,83.93270990972736
670092,Trenton Brooks,0.258,0.22598031615605302,83.89417361334242
605131,Austin Barnes,0.244,0.2253769921798112,83.75461298210004
682997,Tyler Callihan,0.183,0.22530889783612987,83.73886142909961
676701,Alan Trejo,0.24,0.22431777485729174,83.50959530673018
669397,Nick Allen,0.251,0.22381013422261561,83.39216810308912
687478,Cam Devanney,0.178,0.22342147231637777,83.3022630054792
702176,Alan Roden,0.225,0.22289214865876741,83.17982009471046
681584,David Villar,0.343,0.22201176923049115,82.97617112072408
677943,Will Banfield,0.17,0.22129882280613752,82.81125267401393
663536,Tristin English,0.136,0.21980670861982626,82.46609749051791
607732,Jacob Stallings,0.206,0.21807033701056577,82.06444078963685
456781,Donovan Solano,0.264,0.21798354953345891,82.04436514940718
493329,Yuli Gurriel,0.186,0.2167291139720012,81.75418967867509
667452,Corey Julks,0.163,0.21651036252442799,81.70358819205978
682515,Logan Porter,0.205,0.21408531765016867,81.1426279007899
681807,David Fry,0.209,0.21373358068567597,81.06126426412216
680577,DaShawn Keirsey Jr.,0.179,0.2137314883041501,81.06078025536723
669392,Samad Taylor,0.203,0.21282177527563026,80.8503458461457
669364,Xavier Edwards,0.296,0.21258830628403677,80.79633990385699
676070,Jacob Amaya,0.2,0.21235866167199535,80.74321861532881
668974,Maverick Handley,0.176,0.21224626322344667,80.71721865668664
691728,Zac Veen,0.202,0.21193559957116614,80.64535608015453
691907,Tsung-Che Cheng,0.168,0.21082805756752582,80.38915996124953
680769,CJ Alexander,0.176,0.21057658446661268,80.33098931647832
506702,Sandy León,0.118,0.20729804843592525,79.57259983419094
804668,Rafael Flores,0.372,0.20545302349651653,79.14580949377424
677060,Chad Stevens,0.169,0.1991252269533542,77.68206643910888
672642,Steward Berroa,0.16,0.19861089472667673,77.56309133941116
689041,Rhylan Thomas,0.18,0.19755008665275214,77.31770569214063
680716,Jonathan Ornelas,0.141,0.18883940055761075,75.30275369642408
605204,J.D. Davis,0.121,0.18591692328635157,74.62672756646808
669256,Nick Solak,0.145,0.18150691691707474,73.60660687358106
671976,Tristan Peters,0.144,0.18055766323507816,73.38702593815427
656185,Greg Allen,0.136,0.18038365718328087,73.34677493639548
682183,Drew Avans,0.158,0.17570853844485423,72.26532856933389
605244,Aramis Garcia,0.054,0.15455541273434345,67.37219702946463
642727,Sergio Alcántara,0.032,0.12384779530288802,60.26892475545586
681909,Justin Dean,0.035,0.1165629530731528,58.58379832236437
624513,Dom Nuñez,0.042,0.09080715859287505,52.62597950964792
596117,Garrett Stubbs,0.046,0.0843141952873849,51.12403015369431
693409,César Prieto,0.0,0.07552878166680986,49.09179222035323
